MaxAbsEStateIndex_E,MaxEStateIndex_E,MinAbsEStateIndex_E,MinEStateIndex_E,qed_E,SPS_E,MolWt_E,HeavyAtomMolWt_E,ExactMolWt_E,NumValenceElectrons_E,MaxPartialCharge_E,MinPartialCharge_E,MaxAbsPartialCharge_E,MinAbsPartialCharge_E,FpDensityMorgan1_E,FpDensityMorgan2_E,FpDensityMorgan3_E,BCUT2D_MWHI_E,BCUT2D_MWLOW_E,BCUT2D_CHGHI_E,BCUT2D_CHGLO_E,BCUT2D_LOGPHI_E,BCUT2D_LOGPLOW_E,BCUT2D_MRHI_E,BCUT2D_MRLOW_E,AvgIpc_E,BalabanJ_E,BertzCT_E,Chi0_E,Chi0n_E,Chi0v_E,Chi1_E,Chi1n_E,Chi1v_E,Chi2n_E,Chi2v_E,Chi3n_E,Chi3v_E,Chi4n_E,Chi4v_E,HallKierAlpha_E,Ipc_E,Kappa1_E,Kappa2_E,Kappa3_E,LabuteASA_E,PEOE_VSA1_E,PEOE_VSA10_E,PEOE_VSA11_E,PEOE_VSA12_E,PEOE_VSA13_E,PEOE_VSA14_E,PEOE_VSA2_E,PEOE_VSA3_E,PEOE_VSA4_E,PEOE_VSA5_E,PEOE_VSA6_E,PEOE_VSA7_E,PEOE_VSA8_E,PEOE_VSA9_E,SMR_VSA1_E,SMR_VSA10_E,SMR_VSA2_E,SMR_VSA3_E,SMR_VSA4_E,SMR_VSA5_E,SMR_VSA6_E,SMR_VSA7_E,SMR_VSA9_E,SlogP_VSA1_E,SlogP_VSA10_E,SlogP_VSA11_E,SlogP_VSA12_E,SlogP_VSA2_E,SlogP_VSA3_E,SlogP_VSA4_E,SlogP_VSA5_E,SlogP_VSA6_E,SlogP_VSA7_E,SlogP_VSA8_E,TPSA_E,EState_VSA1_E,EState_VSA10_E,EState_VSA2_E,EState_VSA3_E,EState_VSA4_E,EState_VSA5_E,EState_VSA6_E,EState_VSA7_E,EState_VSA8_E,EState_VSA9_E,VSA_EState1_E,VSA_EState10_E,VSA_EState2_E,VSA_EState3_E,VSA_EState4_E,VSA_EState5_E,VSA_EState6_E,VSA_EState7_E,VSA_EState8_E,VSA_EState9_E,FractionCSP3_E,HeavyAtomCount_E,NHOHCount_E,NOCount_E,NumAliphaticCarbocycles_E,NumAliphaticHeterocycles_E,NumAliphaticRings_E,NumAromaticCarbocycles_E,NumAromaticHeterocycles_E,NumAromaticRings_E,NumHAcceptors_E,NumHDonors_E,NumHeteroatoms_E,NumRotatableBonds_E,NumSaturatedCarbocycles_E,NumSaturatedHeterocycles_E,NumSaturatedRings_E,RingCount_E,MolLogP_E,MolMR_E,fr_Al_OH_E,fr_Al_OH_noTert_E,fr_ArN_E,fr_Ar_COO_E,fr_Ar_N_E,fr_Ar_NH_E,fr_Ar_OH_E,fr_COO_E,fr_COO2_E,fr_C_O_E,fr_C_O_noCOO_E,fr_NH0_E,fr_NH1_E,fr_NH2_E,fr_Ndealkylation1_E,fr_Ndealkylation2_E,fr_Nhpyrrole_E,fr_aldehyde_E,fr_alkyl_halide_E,fr_amide_E,fr_aniline_E,fr_aryl_methyl_E,fr_benzene_E,fr_bicyclic_E,fr_ester_E,fr_ether_E,fr_furan_E,fr_halogen_E,fr_ketone_E,fr_ketone_Topliss_E,fr_methoxy_E,fr_morpholine_E,fr_nitrile_E,fr_para_hydroxylation_E,fr_phenol_E,fr_phenol_noOrthoHbond_E,fr_piperdine_E,fr_priamide_E,fr_pyridine_E,fr_sulfide_E,fr_sulfonamd_E,fr_sulfone_E,fr_thiazole_E,fr_thiophene_E,fr_unbrch_alkane_E,MaxAbsEStateIndex_Nu,MaxEStateIndex_Nu,MinAbsEStateIndex_Nu,MinEStateIndex_Nu,qed_Nu,SPS_Nu,MolWt_Nu,HeavyAtomMolWt_Nu,ExactMolWt_Nu,NumValenceElectrons_Nu,MaxPartialCharge_Nu,MinPartialCharge_Nu,MaxAbsPartialCharge_Nu,MinAbsPartialCharge_Nu,FpDensityMorgan1_Nu,FpDensityMorgan2_Nu,FpDensityMorgan3_Nu,BCUT2D_MWHI_Nu,BCUT2D_MWLOW_Nu,BCUT2D_CHGHI_Nu,BCUT2D_CHGLO_Nu,BCUT2D_LOGPHI_Nu,BCUT2D_LOGPLOW_Nu,BCUT2D_MRHI_Nu,BCUT2D_MRLOW_Nu,AvgIpc_Nu,BalabanJ_Nu,BertzCT_Nu,Chi0_Nu,Chi0n_Nu,Chi0v_Nu,Chi1_Nu,Chi1n_Nu,Chi1v_Nu,Chi2n_Nu,Chi2v_Nu,Chi3n_Nu,Chi3v_Nu,Chi4n_Nu,Chi4v_Nu,HallKierAlpha_Nu,Ipc_Nu,Kappa1_Nu,Kappa2_Nu,Kappa3_Nu,LabuteASA_Nu,PEOE_VSA1_Nu,PEOE_VSA10_Nu,PEOE_VSA11_Nu,PEOE_VSA12_Nu,PEOE_VSA13_Nu,PEOE_VSA14_Nu,PEOE_VSA2_Nu,PEOE_VSA3_Nu,PEOE_VSA4_Nu,PEOE_VSA5_Nu,PEOE_VSA6_Nu,PEOE_VSA7_Nu,PEOE_VSA8_Nu,PEOE_VSA9_Nu,SMR_VSA1_Nu,SMR_VSA10_Nu,SMR_VSA2_Nu,SMR_VSA3_Nu,SMR_VSA4_Nu,SMR_VSA5_Nu,SMR_VSA6_Nu,SMR_VSA7_Nu,SMR_VSA9_Nu,SlogP_VSA1_Nu,SlogP_VSA10_Nu,SlogP_VSA11_Nu,SlogP_VSA12_Nu,SlogP_VSA2_Nu,SlogP_VSA3_Nu,SlogP_VSA4_Nu,SlogP_VSA5_Nu,SlogP_VSA6_Nu,SlogP_VSA7_Nu,SlogP_VSA8_Nu,TPSA_Nu,EState_VSA1_Nu,EState_VSA10_Nu,EState_VSA2_Nu,EState_VSA3_Nu,EState_VSA4_Nu,EState_VSA5_Nu,EState_VSA6_Nu,EState_VSA7_Nu,EState_VSA8_Nu,EState_VSA9_Nu,VSA_EState1_Nu,VSA_EState10_Nu,VSA_EState2_Nu,VSA_EState3_Nu,VSA_EState4_Nu,VSA_EState5_Nu,VSA_EState6_Nu,VSA_EState7_Nu,VSA_EState8_Nu,VSA_EState9_Nu,FractionCSP3_Nu,HeavyAtomCount_Nu,NHOHCount_Nu,NOCount_Nu,NumAliphaticCarbocycles_Nu,NumAliphaticHeterocycles_Nu,NumAliphaticRings_Nu,NumAromaticCarbocycles_Nu,NumAromaticHeterocycles_Nu,NumAromaticRings_Nu,NumHAcceptors_Nu,NumHDonors_Nu,NumHeteroatoms_Nu,NumRotatableBonds_Nu,NumSaturatedCarbocycles_Nu,NumSaturatedHeterocycles_Nu,NumSaturatedRings_Nu,RingCount_Nu,MolLogP_Nu,MolMR_Nu,fr_Al_COO_Nu,fr_Al_OH_Nu,fr_Al_OH_noTert_Nu,fr_ArN_Nu,fr_Ar_N_Nu,fr_Ar_NH_Nu,fr_Ar_OH_Nu,fr_COO_Nu,fr_COO2_Nu,fr_C_O_Nu,fr_C_O_noCOO_Nu,fr_NH0_Nu,fr_NH1_Nu,fr_NH2_Nu,fr_Nhpyrrole_Nu,fr_SH_Nu,fr_aldehyde_Nu,fr_alkyl_carbamate_Nu,fr_alkyl_halide_Nu,fr_amide_Nu,fr_amidine_Nu,fr_aniline_Nu,fr_aryl_methyl_Nu,fr_benzene_Nu,fr_bicyclic_Nu,fr_ester_Nu,fr_ether_Nu,fr_furan_Nu,fr_guanido_Nu,fr_halogen_Nu,fr_hdrzine_Nu,fr_imidazole_Nu,fr_isocyan_Nu,fr_ketone_Nu,fr_ketone_Topliss_Nu,fr_lactam_Nu,fr_lactone_Nu,fr_methoxy_Nu,fr_morpholine_Nu,fr_nitrile_Nu,fr_para_hydroxylation_Nu,fr_phenol_Nu,fr_phenol_noOrthoHbond_Nu,fr_piperdine_Nu,fr_piperzine_Nu,fr_priamide_Nu,fr_pyridine_Nu,fr_sulfide_Nu,fr_sulfonamd_Nu,fr_sulfone_Nu,fr_term_acetylene_Nu,fr_thiazole_Nu,fr_thiophene_Nu,fr_unbrch_alkane_Nu,fr_urea_Nu
11.11844766,11.11844766,0.273148148,-0.273148148,0.728336337,9.5,229.073,220.001,227.9785916,64,0.337608455,-0.462391319,0.462391319,0.337608455,1.416666667,2,2.5,79.918731,10.21113234,2.0342958,-1.998651453,2.104837543,-2.032135683,9.102991704,0.0526129,2.057933877,2.753742758,266.3619538,8.974691495,6.710968912,8.296965451,5.736382105,3.664379648,4.457377917,2.227363205,3.143038734,1.355355847,1.88402136,0.800399059,1.064731815,-0.83,535.0628081,9.259525515,4.259120464,2.340956852,79.6688444,4.736862954,0,0,0,0,5.969305288,0,4.794537184,0,0,15.9299439,31.18920547,4.472719516,12.17033346,9.531400138,21.89924919,0,0,0,6.9237372,6.606881965,34.30163928,0,0,0,0,15.9299439,12.57618725,4.736862954,0,17.28172588,28.73818779,0,0,26.3,0,4.794537184,5.969305288,12.17033346,4.472719516,0,19.05647134,12.13273414,15.9299439,4.736862954,5.767758409,3.281425619,11.11844766,0,0.58337963,-0.273148148,7.072083333,0,2.200053501,0,0.222222222,12,0,2,0,0,0,1,0,1,2,0,3,2,0,0,0,1,2.6258,50.0985,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.164044426,4.164044426,1.063271605,1.063271605,0.426206119,10.2,160.326,140.166,160.1285716,62,-0.009791409,-0.179363901,0.179363901,0.009791409,0.8,1.3,1.8,32.1168661,10.10889241,1.872887155,-1.970349283,2.061840839,-1.791588415,7.797369479,0.603673901,1.967154472,2.647604849,44.68995594,7.656854249,7.104067845,7.998495036,4.914213562,4.523334547,5.155790079,2.844927141,3.292140737,1.761667274,2.07789504,1.06891018,1.292516978,0.35,175.076748,10.35,9.35,8.35,70.81385461,0,0,0,0,0,0,0,0,12.62878915,0,45.44866694,12.17367523,0,0,0,12.62878915,0,0,0,51.86948856,5.752853607,0,0,0,0,0,12.62878915,5.752853607,0,0,51.86948856,0,0,0,0,0,0,0,0,5.752853607,44.94575136,0,0,19.55252635,0,0,4.164044426,0,0,0,1.063271605,0,9.737244548,2.257661643,0,1,10,0,0,0,0,0,0,0,0,1,1,1,7,0,0,0,0,3.6668,51.846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
5.405833333,5.405833333,0.799259259,0.799259259,0.594945362,9.125,172.025,165.977,170.9683613,42,0.03142686,-0.398727786,0.398727786,0.03142686,1.125,1.625,2,79.91873093,10.32368384,1.813869647,-1.884673882,2.09985699,-1.800190233,9.102990949,1.638751643,1.769973094,3.032455532,147.3883389,5.983127663,4.264715819,5.850712358,3.7876937,2.299024576,3.092022846,1.551551224,2.467226752,0.870005094,1.398670607,0.462780325,0.727113081,-0.5,70.79892376,5.633333333,2.17867036,1.234072022,56.63884142,5.733667477,0,0,0,0,0,0,0,0,0,15.9299439,24.26546827,10.16010579,0,0,21.61733017,0,0,0,0,5.733667477,28.73818779,0,5.733667477,5.687386275,0,15.9299439,0,0,0,0,28.73818779,0,0,26.02,0,0,0,0,10.16010579,0,0,24.26546827,15.9299439,5.733667477,1.061759259,3.289861111,0,0,6.205092593,0,7.52662037,0,0,0,0,8,2,1,0,0,0,1,0,1,1,1,2,0,0,0,0,1,2.0313,38.5544,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.164044426,4.164044426,1.063271605,1.063271605,0.426206119,10.2,160.326,140.166,160.1285716,62,-0.009791409,-0.179363901,0.179363901,0.009791409,0.8,1.3,1.8,32.1168661,10.10889241,1.872887155,-1.970349283,2.061840839,-1.791588415,7.797369479,0.603673901,1.967154472,2.647604849,44.68995594,7.656854249,7.104067845,7.998495036,4.914213562,4.523334547,5.155790079,2.844927141,3.292140737,1.761667274,2.07789504,1.06891018,1.292516978,0.35,175.076748,10.35,9.35,8.35,70.81385461,0,0,0,0,0,0,0,0,12.62878915,0,45.44866694,12.17367523,0,0,0,12.62878915,0,0,0,51.86948856,5.752853607,0,0,0,0,0,12.62878915,5.752853607,0,0,51.86948856,0,0,0,0,0,0,0,0,5.752853607,44.94575136,0,0,19.55252635,0,0,4.164044426,0,0,0,1.063271605,0,9.737244548,2.257661643,0,1,10,0,0,0,0,0,0,0,0,1,1,1,7,0,0,0,0,3.6668,51.846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
3.837384259,3.837384259,1.023148148,1.023148148,0.560831255,8.714285714,157.998,153.966,156.9527112,36,0.040961833,-0.26355722,0.26355722,0.040961833,1.571428571,2.428571429,2.714285714,79.91873092,10.51551489,1.75113021,-1.795554519,2.024156865,-1.639003008,9.10297308,1.310608725,1.685616163,3.02146531,138.0075042,5.112884175,3.634579145,5.220575684,3.39384685,1.949396952,2.742395221,1.171243155,2.086918684,0.625442964,1.094526993,0.341920005,0.612745796,-0.37,47.19725257,4.780829563,2.073105009,1.274302599,50.51859871,0,0,0,0,0,0,4.983978521,0,0,0,0,28.06267803,16.86640666,0,0,15.9299439,0,4.983978521,0,0,0,28.9991408,0,0,0,0,15.9299439,4.983978521,0,0,0,28.9991408,0,0,12.89,0,0,0,0,4.472719516,0,12.39368714,12.13273414,20.91392242,0,1.023148148,3.24875,3.837384259,0,0,0,3.816550926,3.490833333,0,0,0,7,0,1,0,0,0,0,1,1,1,0,2,0,0,0,0,1,1.8441,31.937,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.164044426,4.164044426,1.063271605,1.063271605,0.426206119,10.2,160.326,140.166,160.1285716,62,-0.009791409,-0.179363901,0.179363901,0.009791409,0.8,1.3,1.8,32.1168661,10.10889241,1.872887155,-1.970349283,2.061840839,-1.791588415,7.797369479,0.603673901,1.967154472,2.647604849,44.68995594,7.656854249,7.104067845,7.998495036,4.914213562,4.523334547,5.155790079,2.844927141,3.292140737,1.761667274,2.07789504,1.06891018,1.292516978,0.35,175.076748,10.35,9.35,8.35,70.81385461,0,0,0,0,0,0,0,0,12.62878915,0,45.44866694,12.17367523,0,0,0,12.62878915,0,0,0,51.86948856,5.752853607,0,0,0,0,0,12.62878915,5.752853607,0,0,51.86948856,0,0,0,0,0,0,0,0,5.752853607,44.94575136,0,0,19.55252635,0,0,4.164044426,0,0,0,1.063271605,0,9.737244548,2.257661643,0,1,10,0,0,0,0,0,0,0,0,1,1,1,7,0,0,0,0,3.6668,51.846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
3.726273148,3.726273148,0.912037037,0.912037037,0.568514463,8.714285714,158.986,155.962,157.9479602,36,0.114853309,-0.243650354,0.243650354,0.114853309,1.285714286,1.857142857,2.142857143,79.91873092,10.69661361,1.763410687,-1.789744397,2.002652006,-1.709628518,9.102958064,1.151617888,1.685616163,3.02146531,139.6171447,5.112884175,3.504442472,5.090439011,3.39384685,1.799128065,2.592126334,1.056695897,1.972371426,0.529065738,0.938568283,0.280899932,0.517326336,-0.44,47.19725257,4.712439024,2.022836987,1.232909493,49.73824669,0,6.327320075,0,0,0,0,0,9.967957042,0,0,0,15.9299439,12.39368714,4.472719516,0,15.9299439,0,9.967957042,0,0,0,23.19372673,0,0,0,0,15.9299439,9.967957042,0,0,0,23.19372673,0,0,25.78,0,0,0,0,4.472719516,6.327320075,12.39368714,0,25.89790094,0,0.912037037,3.18625,7.452546296,0,0,0,0,4.865833333,0,0,0,7,0,2,0,0,0,0,1,1,2,0,3,0,0,0,0,1,1.2391,29.732,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.164044426,4.164044426,1.063271605,1.063271605,0.426206119,10.2,160.326,140.166,160.1285716,62,-0.009791409,-0.179363901,0.179363901,0.009791409,0.8,1.3,1.8,32.1168661,10.10889241,1.872887155,-1.970349283,2.061840839,-1.791588415,7.797369479,0.603673901,1.967154472,2.647604849,44.68995594,7.656854249,7.104067845,7.998495036,4.914213562,4.523334547,5.155790079,2.844927141,3.292140737,1.761667274,2.07789504,1.06891018,1.292516978,0.35,175.076748,10.35,9.35,8.35,70.81385461,0,0,0,0,0,0,0,0,12.62878915,0,45.44866694,12.17367523,0,0,0,12.62878915,0,0,0,51.86948856,5.752853607,0,0,0,0,0,12.62878915,5.752853607,0,0,51.86948856,0,0,0,0,0,0,0,0,5.752853607,44.94575136,0,0,19.55252635,0,0,4.164044426,0,0,0,1.063271605,0,9.737244548,2.257661643,0,1,10,0,0,0,0,0,0,0,0,1,1,1,7,0,0,0,0,3.6668,51.846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
3.851851852,3.851851852,0.946759259,0.946759259,0.570149712,8.833333333,164.027,162.011,162.9091322,32,0.158506107,-0.237606063,0.237606063,0.158506107,1.833333333,2.666666667,2.833333333,79.91873203,11.03052222,1.785046381,-1.613899785,2.096816251,-1.473608491,9.107778957,1.381707933,1.86382639,3.049648321,114.353618,4.405777394,2.888126897,5.290620017,2.89384685,1.443947663,3.116598744,0.78505873,2.955664225,0.402182842,1.725373048,0.206034188,1.003712338,0.11,33.54887502,4.273666121,1.707518204,0.786363593,48.15896198,0,0,3.916891721,0,0,0,0,4.983978521,0,11.33678588,0,15.9299439,11.57690634,0,0,27.26672978,0,4.983978521,0,0,0,15.49379806,0,0,0,0,27.26672978,4.983978521,0,0,0,15.49379806,0,0,12.89,0,0,0,0,3.916891721,0,17.53362945,5.38006277,20.91392242,0,0.946759259,4.771990741,3.851851852,1.920717593,0,0,0,1.758680556,0,0,0,6,0,1,0,0,0,0,1,1,2,0,3,0,0,0,0,1,1.9056,29.814,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.164044426,4.164044426,1.063271605,1.063271605,0.426206119,10.2,160.326,140.166,160.1285716,62,-0.009791409,-0.179363901,0.179363901,0.009791409,0.8,1.3,1.8,32.1168661,10.10889241,1.872887155,-1.970349283,2.061840839,-1.791588415,7.797369479,0.603673901,1.967154472,2.647604849,44.68995594,7.656854249,7.104067845,7.998495036,4.914213562,4.523334547,5.155790079,2.844927141,3.292140737,1.761667274,2.07789504,1.06891018,1.292516978,0.35,175.076748,10.35,9.35,8.35,70.81385461,0,0,0,0,0,0,0,0,12.62878915,0,45.44866694,12.17367523,0,0,0,12.62878915,0,0,0,51.86948856,5.752853607,0,0,0,0,0,12.62878915,5.752853607,0,0,51.86948856,0,0,0,0,0,0,0,0,5.752853607,44.94575136,0,0,19.55252635,0,0,4.164044426,0,0,0,1.063271605,0,9.737244548,2.257661643,0,1,10,0,0,0,0,0,0,0,0,1,1,1,7,0,0,0,0,3.6668,51.846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
11.11844766,11.11844766,0.273148148,-0.273148148,0.728336337,9.5,229.073,220.001,227.9785916,64,0.337608455,-0.462391319,0.462391319,0.337608455,1.416666667,2,2.5,79.918731,10.21113234,2.0342958,-1.998651453,2.104837543,-2.032135683,9.102991704,0.0526129,2.057933877,2.753742758,266.3619538,8.974691495,6.710968912,8.296965451,5.736382105,3.664379648,4.457377917,2.227363205,3.143038734,1.355355847,1.88402136,0.800399059,1.064731815,-0.83,535.0628081,9.259525515,4.259120464,2.340956852,79.6688444,4.736862954,0,0,0,0,5.969305288,0,4.794537184,0,0,15.9299439,31.18920547,4.472719516,12.17033346,9.531400138,21.89924919,0,0,0,6.9237372,6.606881965,34.30163928,0,0,0,0,15.9299439,12.57618725,4.736862954,0,17.28172588,28.73818779,0,0,26.3,0,4.794537184,5.969305288,12.17033346,4.472719516,0,19.05647134,12.13273414,15.9299439,4.736862954,5.767758409,3.281425619,11.11844766,0,0.58337963,-0.273148148,7.072083333,0,2.200053501,0,0.222222222,12,0,2,0,0,0,1,0,1,2,0,3,2,0,0,0,1,2.6258,50.0985,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.881944444,9.881944444,0.163194444,-0.293209877,0.378498391,7.666666667,106.146,100.098,106.0088504,36,0.314845599,-0.468395966,0.468395966,0.314845599,2,2.5,2.5,32.11686646,10.81497544,1.879708761,-1.862977388,1.740321737,-1.991231274,7.805578447,-0.136903422,1.650022422,2.988160882,46.7548875,4.991563832,3.470816958,4.365244149,2.808060412,1.486277738,2.11873327,0.734246496,1.050474262,0.356770346,0.614969235,0.064549722,0.193649167,-0.18,19.80026906,5.82,3.02746888,2.081780105,41.89926925,4.736862954,0,0,0,0,5.969305288,4.794537184,0,12.62878915,0,0,0,0,12.86265115,9.531400138,18.59809444,0,0,0,0,12.86265115,0,0,0,0,0,12.62878915,18.83195644,9.531400138,0,0,0,0,0,26.3,0,4.794537184,11.72215889,0,0,7.109797541,0,0,17.3656521,0,4.184027778,3.621033951,9.881944444,0,0,-0.130015432,0,0,0,1.331898148,0.666666667,6,0,2,0,0,0,0,0,0,3,1,3,1,0,0,0,0,0.0892,25.869,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.837384259,3.837384259,1.023148148,1.023148148,0.560831255,8.714285714,157.998,153.966,156.9527112,36,0.040961833,-0.26355722,0.26355722,0.040961833,1.571428571,2.428571429,2.714285714,79.91873092,10.51551489,1.75113021,-1.795554519,2.024156865,-1.639003008,9.10297308,1.310608725,1.685616163,3.02146531,138.0075042,5.112884175,3.634579145,5.220575684,3.39384685,1.949396952,2.742395221,1.171243155,2.086918684,0.625442964,1.094526993,0.341920005,0.612745796,-0.37,47.19725257,4.780829563,2.073105009,1.274302599,50.51859871,0,0,0,0,0,0,4.983978521,0,0,0,0,28.06267803,16.86640666,0,0,15.9299439,0,4.983978521,0,0,0,28.9991408,0,0,0,0,15.9299439,4.983978521,0,0,0,28.9991408,0,0,12.89,0,0,0,0,4.472719516,0,12.39368714,12.13273414,20.91392242,0,1.023148148,3.24875,3.837384259,0,0,0,3.816550926,3.490833333,0,0,0,7,0,1,0,0,0,0,1,1,1,0,2,0,0,0,0,1,1.8441,31.937,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9.881944444,9.881944444,0.163194444,-0.293209877,0.378498391,7.666666667,106.146,100.098,106.0088504,36,0.314845599,-0.468395966,0.468395966,0.314845599,2,2.5,2.5,32.11686646,10.81497544,1.879708761,-1.862977388,1.740321737,-1.991231274,7.805578447,-0.136903422,1.650022422,2.988160882,46.7548875,4.991563832,3.470816958,4.365244149,2.808060412,1.486277738,2.11873327,0.734246496,1.050474262,0.356770346,0.614969235,0.064549722,0.193649167,-0.18,19.80026906,5.82,3.02746888,2.081780105,41.89926925,4.736862954,0,0,0,0,5.969305288,4.794537184,0,12.62878915,0,0,0,0,12.86265115,9.531400138,18.59809444,0,0,0,0,12.86265115,0,0,0,0,0,12.62878915,18.83195644,9.531400138,0,0,0,0,0,26.3,0,4.794537184,11.72215889,0,0,7.109797541,0,0,17.3656521,0,4.184027778,3.621033951,9.881944444,0,0,-0.130015432,0,0,0,1.331898148,0.666666667,6,0,2,0,0,0,0,0,0,3,1,3,1,0,0,0,0,0.0892,25.869,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.726273148,3.726273148,0.912037037,0.912037037,0.568514463,8.714285714,158.986,155.962,157.9479602,36,0.114853309,-0.243650354,0.243650354,0.114853309,1.285714286,1.857142857,2.142857143,79.91873092,10.69661361,1.763410687,-1.789744397,2.002652006,-1.709628518,9.102958064,1.151617888,1.685616163,3.02146531,139.6171447,5.112884175,3.504442472,5.090439011,3.39384685,1.799128065,2.592126334,1.056695897,1.972371426,0.529065738,0.938568283,0.280899932,0.517326336,-0.44,47.19725257,4.712439024,2.022836987,1.232909493,49.73824669,0,6.327320075,0,0,0,0,0,9.967957042,0,0,0,15.9299439,12.39368714,4.472719516,0,15.9299439,0,9.967957042,0,0,0,23.19372673,0,0,0,0,15.9299439,9.967957042,0,0,0,23.19372673,0,0,25.78,0,0,0,0,4.472719516,6.327320075,12.39368714,0,25.89790094,0,0.912037037,3.18625,7.452546296,0,0,0,0,4.865833333,0,0,0,7,0,2,0,0,0,0,1,1,2,0,3,0,0,0,0,1,1.2391,29.732,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.881944444,9.881944444,0.163194444,-0.293209877,0.378498391,7.666666667,106.146,100.098,106.0088504,36,0.314845599,-0.468395966,0.468395966,0.314845599,2,2.5,2.5,32.11686646,10.81497544,1.879708761,-1.862977388,1.740321737,-1.991231274,7.805578447,-0.136903422,1.650022422,2.988160882,46.7548875,4.991563832,3.470816958,4.365244149,2.808060412,1.486277738,2.11873327,0.734246496,1.050474262,0.356770346,0.614969235,0.064549722,0.193649167,-0.18,19.80026906,5.82,3.02746888,2.081780105,41.89926925,4.736862954,0,0,0,0,5.969305288,4.794537184,0,12.62878915,0,0,0,0,12.86265115,9.531400138,18.59809444,0,0,0,0,12.86265115,0,0,0,0,0,12.62878915,18.83195644,9.531400138,0,0,0,0,0,26.3,0,4.794537184,11.72215889,0,0,7.109797541,0,0,17.3656521,0,4.184027778,3.621033951,9.881944444,0,0,-0.130015432,0,0,0,1.331898148,0.666666667,6,0,2,0,0,0,0,0,0,3,1,3,1,0,0,0,0,0.0892,25.869,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
